From	To	Species	Gene Name
1455605_at	Q8BLC2	Mus musculus	RUN and FYVE domain containing 3
1455605_at	Q3U348	Mus musculus	RUN and FYVE domain containing 3
1455605_at	Q3UF96	Mus musculus	RUN and FYVE domain containing 3
1455605_at	Q9D394	Mus musculus	RUN and FYVE domain containing 3
1434897_a_at	P48962	Mus musculus	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4
1434897_a_at	Q8BVI9	Mus musculus	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4
1434897_a_at	Q62164	Mus musculus	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4
1451288_s_at	Q8C6G1	Mus musculus	RIKEN cDNA 1810043G02 gene
1451288_s_at	Q3U699	Mus musculus	RIKEN cDNA 1810043G02 gene
1451288_s_at	Q91Z02	Mus musculus	RIKEN cDNA 1810043G02 gene
1451288_s_at	Q9D127	Mus musculus	RIKEN cDNA 1810043G02 gene
1416292_at	P20108	Mus musculus	peroxiredoxin 3
1416292_at	Q9Z0J2	Mus musculus	peroxiredoxin 3
1416292_at	Q8K4K8	Mus musculus	peroxiredoxin 3
1448163_at	Q91WJ4	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1448163_at	Q8BK00	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1448163_at	O88958	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1448163_at	Q3TKA0	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1448163_at	Q9R188	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1448163_at	Q6A0D9	Mus musculus	similar to Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase) (Oscillin); glucosamine-6-phosphate deaminase 1; predicted gene 8615
1453836_a_at	O35678	Mus musculus	monoglyceride lipase
1453836_a_at	Q9D9G8	Mus musculus	monoglyceride lipase
1453836_a_at	Q3UFX6	Mus musculus	monoglyceride lipase
1453836_a_at	Q3UFN1	Mus musculus	monoglyceride lipase
1453836_a_at	Q3V2R0	Mus musculus	monoglyceride lipase
1453169_a_at	Q9DBA9	Mus musculus	general transcription factor II H, polypeptide 1; similar to 62 kDa subunit of TFIIH
1453169_a_at	O35637	Mus musculus	general transcription factor II H, polypeptide 1; similar to 62 kDa subunit of TFIIH
1453169_a_at	Q7TPY0	Mus musculus	general transcription factor II H, polypeptide 1; similar to 62 kDa subunit of TFIIH
1418300_a_at	O08606	Mus musculus	MAP kinase-interacting serine/threonine kinase 2
1418300_a_at	Q3TPM2	Mus musculus	MAP kinase-interacting serine/threonine kinase 2
1418300_a_at	Q8CDB0	Mus musculus	MAP kinase-interacting serine/threonine kinase 2
1418300_a_at	Q75PY0	Mus musculus	MAP kinase-interacting serine/threonine kinase 2
1418300_a_at	Q9D893	Mus musculus	MAP kinase-interacting serine/threonine kinase 2
1418300_a_at	A7E2R7	Mus musculus	MAP kinase-interacting serine/threonine kinase 2
1415946_at	Q9QYT7	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class Q
1415946_at	Q3TD14	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class Q
1415946_at	Q3TF56	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class Q
1415946_at	O35456	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class Q
1415946_at	Q99L11	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class Q
1415946_at	O35120	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class Q
1452716_at	Q9CYH2	Mus musculus	RIKEN cDNA 5730469M10 gene
1452716_at	Q3U125	Mus musculus	RIKEN cDNA 5730469M10 gene
1417648_s_at	Q9D8U8	Mus musculus	sorting nexin 5
1417648_s_at	Q8C5E7	Mus musculus	sorting nexin 5
1417648_s_at	Q3TJN6	Mus musculus	sorting nexin 5
1417648_s_at	A2ANA4	Mus musculus	sorting nexin 5
1417648_s_at	Q543N9	Mus musculus	sorting nexin 5
1417648_s_at	Q3TXT4	Mus musculus	sorting nexin 5
1449575_a_at	P19157	Mus musculus	glutathione S-transferase, pi 2; glutathione S-transferase, pi 1; similar to glutathione S-transferase pi class A; predicted gene 3934
1449575_a_at	Q505C3	Mus musculus	glutathione S-transferase, pi 2; glutathione S-transferase, pi 1; similar to glutathione S-transferase pi class A; predicted gene 3934
1449575_a_at	Q8BNY4	Mus musculus	glutathione S-transferase, pi 2; glutathione S-transferase, pi 1; similar to glutathione S-transferase pi class A; predicted gene 3934
1449575_a_at	P46425	Mus musculus	glutathione S-transferase, pi 2; glutathione S-transferase, pi 1; similar to glutathione S-transferase pi class A; predicted gene 3934
1420411_a_at	Q91Z30	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1420411_a_at	Q9D072	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1420411_a_at	Q8CBQ5	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1420411_a_at	Q9D471	Mus musculus	phosphatidylinositol 4-kinase type 2 beta
1420928_at	Q64685	Mus musculus	beta galactoside alpha 2,6 sialyltransferase 1
1420928_at	Q8BM62	Mus musculus	beta galactoside alpha 2,6 sialyltransferase 1
1420928_at	Q8K1L1	Mus musculus	beta galactoside alpha 2,6 sialyltransferase 1
1420928_at	Q9JJM6	Mus musculus	beta galactoside alpha 2,6 sialyltransferase 1
1426785_s_at	O35678	Mus musculus	monoglyceride lipase
1426785_s_at	Q9D9G8	Mus musculus	monoglyceride lipase
1426785_s_at	Q3UFX6	Mus musculus	monoglyceride lipase
1426785_s_at	Q3UFN1	Mus musculus	monoglyceride lipase
1426785_s_at	Q3V2R0	Mus musculus	monoglyceride lipase
1416109_at	Q3UAH8	Mus musculus	fucosidase, alpha-L- 1, tissue
1416109_at	Q3TCW3	Mus musculus	fucosidase, alpha-L- 1, tissue
1416109_at	Q9DD22	Mus musculus	fucosidase, alpha-L- 1, tissue
1416109_at	Q99LJ1	Mus musculus	fucosidase, alpha-L- 1, tissue
1416109_at	Q8BN13	Mus musculus	fucosidase, alpha-L- 1, tissue
1416109_at	B1AV51	Mus musculus	fucosidase, alpha-L- 1, tissue
1423574_s_at	Q9WUP4	Mus musculus	steroid 5 alpha-reductase 3; hypothetical protein LOC100044230
1423574_s_at	Q05DH9	Mus musculus	steroid 5 alpha-reductase 3; hypothetical protein LOC100044230
1423574_s_at	Q3UU82	Mus musculus	steroid 5 alpha-reductase 3; hypothetical protein LOC100044230
1423574_s_at	Q8BGE3	Mus musculus	steroid 5 alpha-reductase 3; hypothetical protein LOC100044230
1419343_at	Q9JIP7	Mus musculus	solute carrier family 15 (oligopeptide transporter), member 1
1419343_at	P70264	Mus musculus	solute carrier family 15 (oligopeptide transporter), member 1
1419343_at	Q3UWE2	Mus musculus	solute carrier family 15 (oligopeptide transporter), member 1
1419343_at	Q9ES78	Mus musculus	solute carrier family 15 (oligopeptide transporter), member 1
1419343_at	Q14BA3	Mus musculus	solute carrier family 15 (oligopeptide transporter), member 1
1425424_at	Q923B5	Mus musculus	hypothetical protein LOC620031
1419068_at	Q3UIW0	Mus musculus	similar to Ras negative regulator Rabex-5/Rin2; RAB guanine nucleotide exchange factor (GEF) 1
1419068_at	Q9JM13	Mus musculus	similar to Ras negative regulator Rabex-5/Rin2; RAB guanine nucleotide exchange factor (GEF) 1
1460336_at	Q3LIG2	Mus musculus	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha
1460336_at	Q3LIG0	Mus musculus	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha
1460336_at	Q3UP72	Mus musculus	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha
1460336_at	O70343	Mus musculus	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha
1460336_at	Q8CCT1	Mus musculus	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha
1460336_at	Q8BRP2	Mus musculus	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha
1450882_s_at	Q8C7F6	Mus musculus	similar to Gpr137b protein; G protein-coupled receptor 137B
1450882_s_at	Q8BNQ3	Mus musculus	similar to Gpr137b protein; G protein-coupled receptor 137B
1450882_s_at	Q3UGH7	Mus musculus	similar to Gpr137b protein; G protein-coupled receptor 137B
1450882_s_at	Q9JHD9	Mus musculus	similar to Gpr137b protein; G protein-coupled receptor 137B
1450882_s_at	Q3T9U4	Mus musculus	similar to Gpr137b protein; G protein-coupled receptor 137B
1450882_s_at	Q99LK4	Mus musculus	similar to Gpr137b protein; G protein-coupled receptor 137B
1433737_at	Q8C0N6	Mus musculus	similar to U2AF homology motif (UHM) kinase 1; U2AF homology motif (UHM) kinase 1
1433737_at	P97343	Mus musculus	similar to U2AF homology motif (UHM) kinase 1; U2AF homology motif (UHM) kinase 1
1433737_at	Q9CYT1	Mus musculus	similar to U2AF homology motif (UHM) kinase 1; U2AF homology motif (UHM) kinase 1
1433737_at	Q61775	Mus musculus	similar to U2AF homology motif (UHM) kinase 1; U2AF homology motif (UHM) kinase 1
1451419_at	Q8VHS8	Mus musculus	splA/ryanodine receptor domain and SOCS box containing 4
1451419_at	Q8R5B6	Mus musculus	splA/ryanodine receptor domain and SOCS box containing 4
1451419_at	Q8BJI9	Mus musculus	splA/ryanodine receptor domain and SOCS box containing 4
1450626_at	Q8K2I4	Mus musculus	mannosidase, beta A, lysosomal
1450626_at	Q3TDB3	Mus musculus	mannosidase, beta A, lysosomal
1450626_at	Q99MS1	Mus musculus	mannosidase, beta A, lysosomal
1450626_at	Q3TLS7	Mus musculus	mannosidase, beta A, lysosomal
1450626_at	Q3UQT5	Mus musculus	mannosidase, beta A, lysosomal
1450626_at	Q9CRH3	Mus musculus	mannosidase, beta A, lysosomal
1452213_at	B1ATR1	Mus musculus	testis expressed gene 2
1452213_at	Q6PFV2	Mus musculus	testis expressed gene 2
1452213_at	Q6ZPJ0	Mus musculus	testis expressed gene 2
1452213_at	Q3TVA4	Mus musculus	testis expressed gene 2
1416747_at	Q921Y4	Mus musculus	major facilitator superfamily domain containing 5
1450269_a_at	Q8CD98	Mus musculus	phosphofructokinase, liver, B-type
1450269_a_at	Q8VDX7	Mus musculus	phosphofructokinase, liver, B-type
1450269_a_at	P12382	Mus musculus	phosphofructokinase, liver, B-type
1426622_a_at	Q9CYK2	Mus musculus	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
1426622_a_at	Q8BH20	Mus musculus	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
1426622_a_at	B2RX76	Mus musculus	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
1426622_a_at	Q8VE07	Mus musculus	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
1426622_a_at	Q3UFN2	Mus musculus	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
1439426_x_at	P17897	Mus musculus	lysozyme 1
1422549_at	Q9D0J4	Mus musculus	ADP-ribosylation factor-like 2
1422549_at	Q9WUM1	Mus musculus	ADP-ribosylation factor-like 2
1422025_at	Q9JIJ3	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q9JIJ4	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q9JIJ5	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q9JIJ6	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q3U2D2	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q60782	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q60781	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q32MU7	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q5C9J1	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q5C9J0	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q8C6Y4	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q08843	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q08874	Mus musculus	microphthalmia-associated transcription factor
1422025_at	O08885	Mus musculus	microphthalmia-associated transcription factor
1422025_at	O88203	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q9JIJ0	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q9JKX9	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q9JIJ2	Mus musculus	microphthalmia-associated transcription factor
1422025_at	Q9JIJ1	Mus musculus	microphthalmia-associated transcription factor
1443856_at	Q99L08	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q9EQF9	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q3U983	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q5QNU3	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q5QNU2	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q9CRP3	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q5QNU4	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q3TR27	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	A1L322	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	Q9JI94	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1443856_at	O35551	Mus musculus	rabaptin, RAB GTPase binding effector protein 1
1452664_a_at	B2KG28	Mus musculus	transmembrane 7 superfamily member 3
1452664_a_at	Q6PES5	Mus musculus	transmembrane 7 superfamily member 3
1452664_a_at	Q3U3Q6	Mus musculus	transmembrane 7 superfamily member 3
1452664_a_at	Q80VK4	Mus musculus	transmembrane 7 superfamily member 3
1452664_a_at	Q4F873	Mus musculus	transmembrane 7 superfamily member 3
1452664_a_at	Q9CRG1	Mus musculus	transmembrane 7 superfamily member 3
1452664_a_at	Q3TBQ2	Mus musculus	transmembrane 7 superfamily member 3
1415903_at	Q8K2P7	Mus musculus	solute carrier family 38, member 1
1415903_at	Q99PR1	Mus musculus	solute carrier family 38, member 1
1415903_at	Q3TQ53	Mus musculus	solute carrier family 38, member 1
1415903_at	Q3TRW5	Mus musculus	solute carrier family 38, member 1
1415903_at	Q8BHI3	Mus musculus	solute carrier family 38, member 1
1415903_at	Q3TNM1	Mus musculus	solute carrier family 38, member 1
1415903_at	Q6NXZ2	Mus musculus	solute carrier family 38, member 1
1415903_at	Q8BXE2	Mus musculus	solute carrier family 38, member 1
1417869_s_at	Q9WUU7	Mus musculus	cathepsin Z
1417869_s_at	Q9ES94	Mus musculus	cathepsin Z
1417869_s_at	Q545I6	Mus musculus	cathepsin Z
1450958_at	Q3UZY2	Mus musculus	transmembrane 4 superfamily member 1
1450958_at	Q64302	Mus musculus	transmembrane 4 superfamily member 1
1450958_at	Q3TP49	Mus musculus	transmembrane 4 superfamily member 1
1423488_at	Q5SVU7	Mus musculus	monocyte to macrophage differentiation-associated; similar to monocyte to macrophage differentiation-associated
1423488_at	Q9CQY7	Mus musculus	monocyte to macrophage differentiation-associated; similar to monocyte to macrophage differentiation-associated
1423488_at	Q3UE73	Mus musculus	monocyte to macrophage differentiation-associated; similar to monocyte to macrophage differentiation-associated
1423488_at	Q3TAU1	Mus musculus	monocyte to macrophage differentiation-associated; similar to monocyte to macrophage differentiation-associated
1436479_a_at	Q9ET22	Mus musculus	dipeptidylpeptidase 7
1436479_a_at	Q8R082	Mus musculus	dipeptidylpeptidase 7
1416408_at	Q8BW35	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416408_at	Q8C168	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416408_at	Q8BYC3	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416408_at	Q3TDG0	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416408_at	O35616	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416408_at	Q9R0H0	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416408_at	A2A850	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1416408_at	A2A848	Mus musculus	acyl-Coenzyme A oxidase 1, palmitoyl
1428049_a_at	Q8R039	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1428049_a_at	Q9CR90	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1428049_a_at	Q9D8M0	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1428049_a_at	Q8VHN8	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1428049_a_at	Q8R3D9	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1428049_a_at	Q3TW47	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1425543_s_at	Q91YS3	Mus musculus	pleckstrin homology domain containing, family A member 5
1425543_s_at	Q6ZPK1	Mus musculus	pleckstrin homology domain containing, family A member 5
1425543_s_at	Q8CIA7	Mus musculus	pleckstrin homology domain containing, family A member 5
1425543_s_at	Q8VDM7	Mus musculus	pleckstrin homology domain containing, family A member 5
1428103_at	O35598	Mus musculus	a disintegrin and metallopeptidase domain 10
1428103_at	Q6NZC0	Mus musculus	a disintegrin and metallopeptidase domain 10
1428103_at	B8JJJ0	Mus musculus	a disintegrin and metallopeptidase domain 10
1415693_at	Q9D918	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1415693_at	Q3U6Z2	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1415693_at	Q99J56	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1415693_at	Q3UGB8	Mus musculus	Der1-like domain family, member 1; predicted gene 6737
1415737_at	Q8CFV9	Mus musculus	riboflavin kinase
1415737_at	O35471	Mus musculus	riboflavin kinase
1415737_at	O35472	Mus musculus	riboflavin kinase
1415737_at	Q9CQ95	Mus musculus	riboflavin kinase
1437624_x_at	Q8R039	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1437624_x_at	Q9CR90	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1437624_x_at	Q9D8M0	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1437624_x_at	Q8VHN8	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1437624_x_at	Q8R3D9	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1437624_x_at	Q3TW47	Mus musculus	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1449770_x_at	Q8CEQ3	Mus musculus	transmembrane protein 191C
1449770_x_at	Q9JJB1	Mus musculus	transmembrane protein 191C
1430291_at	Q91YL4	Mus musculus	dedicator of cytokinesis 5
1430291_at	B2RY04	Mus musculus	dedicator of cytokinesis 5
1430291_at	Q8BK93	Mus musculus	dedicator of cytokinesis 5
1420981_a_at	P61969	Mus musculus	LIM domain only 4
1420981_a_at	O88894	Mus musculus	LIM domain only 4
1420981_a_at	Q542S1	Mus musculus	LIM domain only 4
1420981_a_at	O00158	Mus musculus	LIM domain only 4
1427677_a_at	Q6NWW0	Mus musculus	SRY-box containing gene 6
1427677_a_at	Q8BSS6	Mus musculus	SRY-box containing gene 6
1427677_a_at	Q9QWS5	Mus musculus	SRY-box containing gene 6
1427677_a_at	P40645	Mus musculus	SRY-box containing gene 6
1427677_a_at	Q62250	Mus musculus	SRY-box containing gene 6
1427677_a_at	Q3V1J7	Mus musculus	SRY-box containing gene 6
1418365_at	Q3UCD6	Mus musculus	cathepsin H
1418365_at	P49935	Mus musculus	cathepsin H
1418365_at	Q922Q7	Mus musculus	cathepsin H
1425459_at	Q3V415	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425459_at	Q9Z2D1	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425459_at	Q5DU01	Mus musculus	predicted gene 4880; myotubularin related protein 2
1425459_at	Q8VHA7	Mus musculus	predicted gene 4880; myotubularin related protein 2
